star_x_au,star_z_au,planet_x_au,planet_z_au
-2.097296762627029994e-05,-4.646283877395116888e-06,5.037190204833455476e-02,1.115922937237339915e-02
-2.089360675274884159e-05,-4.984414089239750822e-06,5.018129677879292622e-02,1.197133485091742347e-02
-2.080886065948240777e-05,-5.321259590889257897e-06,4.997775753794419379e-02,1.278035477203044376e-02
-2.071875009590882450e-05,-5.656733282685651794e-06,4.976133416082691857e-02,1.358607994378889863e-02
-2.062329726320703973e-05,-5.990748399567468878e-06,4.953207996920419576e-02,1.438830197788765718e-02
-2.052252580891470330e-05,-6.323218536639243253e-06,4.929005175863642590e-02,1.518681335105159791e-02
-2.041646082105153028e-05,-6.654057674654736928e-06,4.903530978436716065e-02,1.598140746624003225e-02
-2.030512882174987746e-05,-6.983180205402976337e-06,4.876791774602521473e-02,1.677187871361774871e-02
-2.018855776039409162e-05,-7.310500956986211693e-06,4.848794277114712448e-02,1.755802253126641579e-02
-2.006677700627059453e-05,-7.635935218978921570e-06,4.819545539752446983e-02,1.833963546561032457e-02
-1.993981734073090715e-05,-7.959398767457005459e-06,4.789052955438131975e-02,1.911651523153033716e-02
-1.980771094887012350e-05,-8.280807889886390027e-06,4.757324254238807365e-02,1.988846077214018529e-02
-1.967049141072354479e-05,-8.600079409860291759e-06,4.724367501251790225e-02,2.065527231819931295e-02
-1.952819369198460778e-05,-8.917130711674482014e-06,4.690191094375344150e-02,2.141675144713655818e-02
-1.938085413424732947e-05,-9.231879764729906439e-06,4.654803761965166375e-02,2.217270114165928105e-02
-1.922851044477700533e-05,-9.544245147752197875e-06,4.618214560377554428e-02,2.292292584792264207e-02
-1.907120168581291162e-05,-9.854146072817567705e-06,4.580432871400172412e-02,2.366723153323385329e-02
-1.890896826340722326e-05,-1.016150240917478079e-05,4.541468399571449432e-02,2.440542574326676900e-02
-1.874185191580455534e-05,-1.046623470685298522e-05,4.501331169389618386e-02,2.513731765876200605e-02
-1.856989570136682735e-05,-1.076826422004521896e-05,4.460031522412571253e-02,2.586271815168837696e-02
-1.839314398604833278e-05,-1.106751293025764245e-05,4.417580114249683443e-02,2.658143984084168632e-02
-1.821164243042631276e-05,-1.136390356921459694e-05,4.373987911446867299e-02,2.729329714685699987e-02
-1.802543797629237369e-05,-1.165735964150974613e-05,4.329266188266168297e-02,2.799810634661110617e-02
-1.783457883281055269e-05,-1.194780544699370585e-05,4.283426523361269500e-02,2.869568562699210956e-02
-1.763911446224792609e-05,-1.223516610288873433e-05,4.236480796350339251e-02,2.938585513801345375e-02
-1.743909556528398848e-05,-1.251936756562116221e-05,4.188441184287698682e-02,3.006843704525006752e-02
-1.723457406590516859e-05,-1.280033665236249754e-05,4.139320158035867531e-02,3.074325558157475075e-02
-1.702560309589122773e-05,-1.307800106227018638e-05,4.089130478539568236e-02,3.141013709817327276e-02
-1.681223697890034418e-05,-1.335228939741932834e-05,4.037885193003361989e-02,3.206891011481718262e-02
-1.659453121416004268e-05,-1.362313118341672093e-05,3.985597630974609118e-02,3.271940536937371219e-02
-1.637254245977123315e-05,-1.389045688968886736e-05,3.932281400333512145e-02,3.336145586653251754e-02
-1.614632851563292429e-05,-1.415419794943575527e-05,3.877950383192049766e-02,3.399489692572978117e-02
-1.591594830599533036e-05,-1.441428677924241215e-05,3.822618731703666256e-02,3.461956622825027030e-02
-1.568146186164925515e-05,-1.467065679834046000e-05,3.766300863785594644e-02,3.523530386348893567e-02
-1.544293030175988819e-05,-1.492324244751212717e-05,3.709011458755789858e-02,3.584195237435362086e-02
-1.520041581535331233e-05,-1.517197920762936689e-05,3.650765452886441109e-02,3.643935680179154896e-02
