star_x_au,star_z_au,planet_x_au,planet_z_au
-1.697447434403578578e-03,-9.313711167257189994e-04,2.612533499651058522e-01,1.433468980385996239e-01
-1.671440505125601017e-03,-9.991210972125313776e-04,2.572506355019244517e-01,1.537742662171432129e-01
-1.643751400474228585e-03,-1.065865776381243191e-03,2.529890182046282132e-01,1.640469089345295561e-01
-1.614437636866771809e-03,-1.131557218309560799e-03,2.484773503984177290e-01,1.741574483951175145e-01
-1.583558147074187999e-03,-1.196151504173251657e-03,2.437247023988287076e-01,1.840991250729714090e-01
-1.551172941570188538e-03,-1.259608707141403111e-03,2.387403103901294954e-01,1.938657938480019827e-01
-1.517342786035895527e-03,-1.321892837920737428e-03,2.335335267902120537e-01,2.034519156247173999e-01
-1.482128897422981722e-03,-1.382971764230844390e-03,2.281137734718100551e-01,2.128525449386931279e-01
-1.445592660408054082e-03,-1.442817107583104419e-03,2.224904981221244027e-01,2.220633140698641539e-01
-1.407795365530442816e-03,-1.501404120739403304e-03,2.166731339397310607e-01,2.310804141822518643e-01
-1.368797969805892432e-03,-1.558711549154785181e-03,2.106710627907451838e-01,2.399005739986673769e-01
-1.328660880158134263e-03,-1.614721479574076583e-03,2.044935818768746916e-01,2.485210364982874121e-01
-1.287443759613949527e-03,-1.669419178769298087e-03,1.981498739069914861e-01,2.569395340968042563e-01
-1.245205355867535840e-03,-1.722792925184980827e-03,1.916489807115527577e-01,2.651542627350342851e-01
-1.202003351536771146e-03,-1.774833836013924504e-03,1.849997801956116128e-01,2.731638552642273177e-01
-1.157894235205538230e-03,-1.825535691966876468e-03,1.782109664910010161e-01,2.809673544764493824e-01
-1.112933192169358963e-03,-1.874894761735033553e-03,1.712910331410447129e-01,2.885641860876876907e-01
-1.067174013671938308e-03,-1.922909627881697796e-03,1.642482591311957563e-01,2.959541319409150772e-01
-1.020669023332911214e-03,-1.969581015644831113e-03,1.570906975655649296e-01,3.031373036571710089e-01
-9.734690194168551950e-04,-2.014911625890383664e-03,1.498261667815713738e-01,3.101141169254854058e-01
-9.256232315751672293e-04,-2.058905973230404016e-03,1.424622436921046120e-01,3.168852665877116559e-01
-8.771792907004769945e-04,-2.101570230112424428e-03,1.350062591458313088e-01,3.234517026423963104e-01
-8.281832105629906770e-04,-2.142912077498702623e-03,1.274652951008535817e-01,3.298146072628898029e-01
-7.786793799449679603e-04,-2.182940562586150809e-03,1.198461834141298227e-01,3.359753728990866328e-01
-7.287105640493532661e-04,-2.221665963870023998e-03,1.121555060582764690e-01,3.419355815094403672e-01
-6.783179140278259786e-04,-2.259099663726104983e-03,1.043995965880259585e-01,3.476969849501458376e-01
-6.275409835490544826e-04,-2.295254028576155809e-03,9.658454269023891703e-02,3.532614865314601671e-01
-5.764177514071466488e-04,-2.330142296608660700e-03,8.871618966356036029e-02,3.586311237368531857e-01
-5.249846492509490509e-04,-2.363778472949832916e-03,8.080014468622333246e-02,3.638080520888264391e-01
-4.732765935952345572e-04,-2.396177232117154259e-03,7.284178174287597729e-02,3.687945301355822769e-01
-4.213270213534779456e-04,-2.427353827537705178e-03,6.484624709341461901e-02,3.735929055250313269e-01
-3.691679282078218541e-04,-2.457324007874839549e-03,5.681846517848742478e-02,3.782056021266705925e-01
-3.168299092041525840e-04,-2.486103939877914570e-03,4.876314486746392840e-02,3.826351081574205781e-01
-2.643422010283986100e-04,-2.513710137449387105e-03,4.068478596516034163e-02,3.868839652643741855e-01
-2.117327254838724515e-04,-2.540159396610483337e-03,3.258768590341734606e-02,3.909547585153944071e-01
-1.590281337485158122e-04,-2.565468736039656309e-03,2.447594655271214878e-02,3.948501072474149276e-01
-1.062538510452089421e-04,-2.589655342856098715e-03,1.635348109734514541e-02,3.985726567220057026e-01
-5.343412140792579005e-05,-2.612736523322849950e-03,8.224020925378213581e-03,4.021250705381109736e-01
-5.920522715732575953e-07,-2.634729658149643442e-03,9.112249143619430964e-05,4.055100237527317630e-01
5.225034134596820407e-05,-2.655652162083927976e-03,-8.041825883255618659e-03,4.087301966615974891e-01
1.050720932645555968e-04,-2.675521447488808310e-03,-1.617159730360327036e-02,4.117882691934644512e-01
