star_x_au,star_z_au,planet_x_au,planet_z_au
-1.396029283202029035e-02,-1.288469159113595289e-02,1.161569777582151852e+00,1.072074098001890130e+00
-1.205924511887880926e-02,-1.298499642115954859e-02,1.003392610677604546e+00,1.080419987339804599e+00
-1.007161756916063328e-02,-1.299153578830757570e-02,8.380115460664979699e-01,1.080964097075543640e+00
-7.993527354844185556e-03,-1.288051243533854841e-02,6.651035120385397903e-01,1.071726370262330752e+00
-5.824138903547637289e-03,-1.262086498440264520e-02,4.845989845774798521e-01,1.050122336918443811e+00
-3.568934164569854874e-03,-1.217239683379052473e-02,2.969540906932902624e-01,1.012807428397014098e+00
-1.245442272980299640e-03,-1.148464887039505819e-02,1.036273466054255382e-01,9.555831811346987559e-01
1.107761472689926989e-03,-1.049890383523331867e-02,-9.217157998973438127e-02,8.735640104036044296e-01
3.420111733786001997e-03,-9.158107479515552665e-03,-2.845712818292781554e-01,7.620027026692971495e-01
5.584042869197998298e-03,-7.429872096811966121e-03,-4.646217319099786303e-01,6.182044304373448540e-01
7.471699256760205160e-03,-5.337528838009335773e-03,-6.216846701044397294e-01,4.441104681546649835e-01
8.979132065747975552e-03,-2.972811222386105307e-03,-7.471110070534608960e-01,2.473535270306305434e-01
1.006785025093473451e-02,-4.663999268753210060e-04,-8.376980853786677450e-01,3.880692660559085377e-02
1.076602246925903797e-02,2.061691170174940590e-03,-8.957896854698129685e-01,-1.715435473166060931e-01
1.113752016290510752e-02,4.530348424712481344e-03,-9.267002472017982218e-01,-3.769488129928837972e-01
1.125187770301637469e-02,6.896817693481045557e-03,-9.362153959189664088e-01,-5.738515008701495779e-01
1.116936747546273985e-02,9.144390719193368558e-03,-9.293501110842605772e-01,-7.608613960772343532e-01
1.093739600632871733e-02,1.127089763752669310e-02,-9.100488649678916131e-01,-9.377979544916689170e-01
1.059177077565269000e-02,1.328124755444057108e-02,-8.812910282123256334e-01,-1.105069639545143367e+00
1.015918950287609396e-02,1.518328986860150061e-02,-8.452979914722358323e-01,-1.263329562484886370e+00
9.659570560354846860e-03,1.698570687142003308e-02,-8.037270680737579331e-01,-1.413300135614421915e+00
9.107882336699556561e-03,1.869701292228821005e-02,-7.578237066645950870e-01,-1.555689798410218927e+00
8.515488545552230004e-03,2.032512342732956459e-02,-7.085334279789101686e-01,-1.691157154287050712e+00
7.891113831196294032e-03,2.187720661306248246e-02,-6.565821683019746891e-01,-1.820298637387294249e+00
7.241532854949066580e-03,2.335967012702887952e-02,-6.025336150817700576e-01,-1.943647397682777944e+00
6.572063677676071893e-03,2.477820766543325712e-02,-5.468302589487619159e-01,-2.061677180639548634e+00
5.886923801164676770e-03,2.613786847302002753e-02,-4.898230182305286506e-01,-2.174808109973155545e+00
