time_days,model_velocity_ms,truth_velocity_ms
1.993358645384013812e+02,-2.214550954005013494e+01,-2.200931169223236239e+01
1.995374398293678269e+02,-2.219972318593893945e+01,-2.207547380335306642e+01
1.997390151203342725e+02,-2.225183280831766197e+01,-2.213944159942510126e+01
1.999405904113007182e+02,-2.230185696719676258e+01,-2.220123102707308504e+01
2.001421657022671923e+02,-2.234981410796007140e+01,-2.226085801146621179e+01
2.003437409932336379e+02,-2.239572255889818209e+01,-2.231833845212420186e+01
2.005453162842000836e+02,-2.243960052888889933e+01,-2.237368821887693571e+01
2.007468915751665293e+02,-2.248146610522090327e+01,-2.242692314797385222e+01
2.009484668661329749e+02,-2.252133725155457356e+01,-2.247805903833997121e+01
2.011500421570994206e+02,-2.255923180601679334e+01,-2.252711164797489118e+01
2.013516174480658947e+02,-2.259516747942384285e+01,-2.257409669049145506e+01
2.015531927390323403e+02,-2.262916185362899313e+01,-2.261902983179064819e+01
2.017547680299987860e+02,-2.266123237998995066e+01,-2.266192668686947087e+01
2.019563433209652317e+02,-2.269139637795203157e+01,-2.270280281675843170e+01
2.021579186119316773e+02,-2.271967103374311137e+01,-2.274167372558538247e+01
2.023594939028981230e+02,-2.274607339917624671e+01,-2.277855485776264644e+01
2.025610691938645971e+02,-2.277062039055608622e+01,-2.281346159529402939e+01
2.027626444848310427e+02,-2.279332878768538606e+01,-2.284640925519885712e+01
2.029642197757974884e+02,-2.281421523296778275e+01,-2.287741308704975651e+01
2.031657950667639341e+02,-2.283329623060339486e+01,-2.290648827062132042e+01
2.033673703577303797e+02,-2.285058814587369014e+01,-2.293364991364655836e+01
2.035689456486968538e+02,-2.286610720451228573e+01,-2.295891304967828006e+01
2.037705209396632995e+02,-2.287986949215825661e+01,-2.298229263605252726e+01
2.039720962306297452e+02,-2.289189095388898210e+01,-2.300380355195122561e+01
2.041736715215961908e+02,-2.290218739382918400e+01,-2.302346059656124311e+01
2.043752468125626365e+02,-2.291077447483329621e+01,-2.304127848732720096e+01
2.045768221035290821e+02,-2.291766771823815318e+01,-2.305727185829532999e+01
2.047783973944955562e+02,-2.292288250368324043e+01,-2.307145525854570067e+01
2.049799726854620019e+02,-2.292643406899562919e+01,-2.308384315071036141e+01
2.051815479764284476e+02,-2.292833751013700905e+01,-2.309444990957478794e+01
2.053831232673948932e+02,-2.292860778121021426e+01,-2.310328982076018889e+01
2.055846985583613389e+02,-2.292725969452269297e+01,-2.311037707948423403e+01
2.057862738493277845e+02,-2.292430792070449641e+01,-2.311572578939792066e+01
2.059878491402942586e+02,-2.291976698887845387e+01,-2.311934996149611976e+01
2.061894244312607043e+02,-2.291365128688018515e+01,-2.312126351309967731e+01
2.063909997222271500e+02,-2.290597506152581531e+01,-2.312148026690675451e+01
2.065925750131935956e+02,-2.289675241892517121e+01,-2.312001395011126093e+01
2.067941503041600413e+02,-2.288599732483841365e+01,-2.311687819358632012e+01
2.069957255951264870e+02,-2.287372360507414371e+01,-2.311208653113057565e+01
2.071973008860929610e+02,-2.285994494592690529e+01,-2.310565239877545807e+01
2.073988761770594067e+02,-2.284467489465244938e+01,-2.309758913415132753e+01
2.076004514680258524e+02,-2.282792685997858229e+01,-2.308790997591055927e+01
2.078020267589922980e+02,-2.280971411265022653e+01,-2.307662806320583471e+01
2.080036020499587437e+02,-2.279004978600675813e+01,-2.306375643522157404e+01
2.082051773409252178e+02,-2.276894687658998961e+01,-2.304930803075692225e+01
2.084067526318916634e+02,-2.274641824478138474e+01,-2.303329568785843051e+01
2.086083279228581091e+02,-2.272247661546674991e+01,-2.301573214350071694e+01
2.088099032138245548e+02,-2.269713457872710194e+01,-2.299663003331356137e+01
2.090114785047910004e+02,-2.267040459055420243e+01,-2.297600189135364701e+01
2.092130537957574461e+02,-2.264229897358944044e+01,-2.295386014991956358e+01
2.094146290867239202e+02,-2.261282991788465324e+01,-2.293021713940829542e+01
2.096162043776903658e+02,-2.258200948168371625e+01,-2.290508508821202227e+01
2.098177796686568115e+02,-2.254984959222356622e+01,-2.287847612265339237e+01
2.100193549596232572e+02,-2.251636204655358853e+01,-2.285040226695820920e+01
2.102209302505897028e+02,-2.248155851237205738e+01,-2.282087544326395445e+01
2.104225055415561485e+02,-2.244545052887876935e+01,-2.278990747166275455e+01
2.106240808325226226e+02,-2.240804950764253789e+01,-2.275751007027773198e+01
2.108256561234890682e+02,-2.236936673348273530e+01,-2.272369485537123168e+01
2.110272314144555139e+02,-2.232941336536383048e+01,-2.268847334148376049e+01
2.112288067054219596e+02,-2.228820043730191713e+01,-2.265185694160253149e+01
2.114303819963884052e+02,-2.224573885928248274e+01,-2.261385696735838025e+01
2.116319572873548509e+02,-2.220203941818834537e+01,-2.257448462924979538e+01
2.118335325783213250e+02,-2.215711277873708340e+01,-2.253375103689327119e+01
2.120351078692877707e+02,-2.211096948442705568e+01,-2.249166719929868208e+01
2.122366831602542163e+02,-2.206361995849134061e+01,-2.244824402516857020e+01
2.124382584512206620e+02,-2.201507450485867068e+01,-2.240349232322070705e+01
2.126398337421871076e+02,-2.196534330912092514e+01,-2.235742280253252190e+01
2.128414090331535817e+02,-2.191443643950612952e+01,-2.231004607290672581e+01
2.130429843241200274e+02,-2.186236384785674147e+01,-2.226137264525726422e+01
2.132445596150864731e+02,-2.180913537061217866e+01,-2.221141293201431921e+01
2.134461349060529187e+02,-2.175476072979532205e+01,-2.216017724754801321e+01
2.136477101970193644e+02,-2.169924953400213141e+01,-2.210767580860968806e+01
2.138492854879858101e+02,-2.164261127939414564e+01,-2.205391873478988529e+01
2.140508607789522841e+02,-2.158485535069294059e+01,-2.199891604899245934e+01
2.142524360699187298e+02,-2.152599102217653027e+01,-2.194267767792407042e+01
2.144540113608851755e+02,-2.146602745867664197e+01,-2.188521345259789541e+01
2.146555866518516211e+02,-2.140497371657699333e+01,-2.182653310885155307e+01
2.148571619428180668e+02,-2.134283874481171850e+01,-2.176664628787794697e+01
2.150587372337845125e+02,-2.127963138586373404e+01,-2.170556253676859626e+01
2.152603125247509865e+02,-2.121536037676248299e+01,-2.164329130906897802e+01
2.154618878157174322e+02,-2.115003435008096488e+01,-2.157984196534481569e+01
2.156634631066838779e+02,-2.108366183493119550e+01,-2.151522377375931683e+01
2.158650383976503235e+02,-2.101625125795833782e+01,-2.144944591066007789e+01
2.160666136886167692e+02,-2.094781094433279378e+01,-2.138251746117583707e+01
2.162681889795832149e+02,-2.087834911873991217e+01,-2.131444741982184610e+01
2.164697642705496889e+02,-2.080787390636738010e+01,-2.124524469111389635e+01
2.166713395615161346e+02,-2.073639333388960537e+01,-2.117491809019009708e+01
2.168729148524825803e+02,-2.066391533044905060e+01,-2.110347634344016043e+01
2.170744901434490259e+02,-2.059044772863428818e+01,-2.103092808914166056e+01
2.172760654344154716e+02,-2.051599826545426808e+01,-2.095728187810257026e+01
2.174776407253819457e+02,-2.044057458330909327e+01,-2.088254617431025295e+01
2.176792160163483913e+02,-2.036418423095654617e+01,-2.080672935558586900e+01
2.178807913073148370e+02,-2.028683466447434824e+01,-2.072983971424382688e+01
2.180823665982812827e+02,-2.020853324821819541e+01,-2.065188545775653139e+01
2.182839418892477283e+02,-2.012928725577509681e+01,-2.057287470942330287e+01
2.184855171802141740e+02,-2.004910387091205237e+01,-2.049281550904340321e+01
2.186870924711806481e+02,-1.996799018851959318e+01,-2.041171581359304099e+01
2.188886677621470938e+02,-1.988595321555064643e+01,-2.032958349790560604e+01
2.190902430531135394e+02,-1.980299987195378719e+01,-2.024642635535506230e+01
2.192918183440799851e+02,-1.971913699160166189e+01,-2.016225209854222200e+01
2.194933936350464307e+02,-1.963437132321342204e+01,-2.007706835998358130e+01
2.196949689260128764e+02,-1.954870953127221966e+01,-1.999088269280199626e+01
2.198965442169793505e+02,-1.946215819693657778e+01,-1.990370257141991317e+01
2.200981195079457962e+02,-1.937472381894630402e+01,-1.981553539225383176e+01
2.202996947989122418e+02,-1.928641281452263456e+01,-1.972638847441039545e+01
2.205012700898786875e+02,-1.919723152026222479e+01,-1.963626906038362563e+01
2.207028453808451331e+02,-1.910718619302551957e+01,-1.954518431675318269e+01
2.209044206718115788e+02,-1.901628301081891337e+01,-1.945314133488343344e+01
2.211059959627780529e+02,-1.892452807367090273e+01,-1.936014713162289524e+01
2.213075712537444986e+02,-1.883192740450216007e+01,-1.926620865000421290e+01
2.215091465447109442e+02,-1.873848694998935116e+01,-1.917133275994423514e+01
2.217107218356773899e+02,-1.864421258142298043e+01,-1.907552625894405551e+01
2.219122971266438356e+02,-1.854911009555871360e+01,-1.897879587278871583e+01
2.221138724176103096e+02,-1.845318521546271029e+01,-1.888114825624696280e+01
2.223154477085767553e+02,-1.835644359135069337e+01,-1.878258999377012017e+01
2.225170229995432010e+02,-1.825889080142050602e+01,-1.868312760019032481e+01
2.227185982905096466e+02,-1.816053235267866839e+01,-1.858276752141822286e+01
2.229201735814760923e+02,-1.806137368176045044e+01,-1.848151613513940106e+01
2.231217488724425380e+02,-1.796142015574378448e+01,-1.837937975151007919e+01
2.233233241634090120e+02,-1.786067707295685736e+01,-1.827636461385133870e+01
2.235248994543754577e+02,-1.775914966377935755e+01,-1.817247689934228561e+01
2.237264747453419034e+02,-1.765684309143753694e+01,-1.806772271971167854e+01
2.239280500363083490e+02,-1.755376245279308023e+01,-1.796210812192816064e+01
2.241296253272747947e+02,-1.744991277912562921e+01,-1.785563908888876128e+01
2.243312006182412404e+02,-1.734529903690911112e+01,-1.774832154010598018e+01
2.245327759092077144e+02,-1.723992612858209483e+01,-1.764016133239282880e+01
2.247343512001741601e+02,-1.713379889331177353e+01,-1.753116426054623744e+01
2.249359264911406058e+02,-1.702692210775183312e+01,-1.742133605802848351e+01
2.251375017821070514e+02,-1.691930048679456533e+01,-1.731068239764676164e+01
2.253390770730734971e+02,-1.681093868431648630e+01,-1.719920889223043758e+01
2.255406523640399428e+02,-1.670184129391838468e+01,-1.708692109530678493e+01
2.257422276550064169e+02,-1.659201284965906709e+01,-1.697382450177392599e+01
2.259438029459728625e+02,-1.648145782678366089e+01,-1.685992454857212408e+01
2.261453782369393082e+02,-1.637018064244547944e+01,-1.674522661535261392e+01
2.263469535279057538e+02,-1.625818565642252977e+01,-1.662973602514431803e+01
2.265485288188721995e+02,-1.614547717182826148e+01,-1.651345804501805503e+01
2.267501041098386736e+02,-1.603205943581643922e+01,-1.639639788674880805e+01
2.269516794008051193e+02,-1.591793664028028843e+01,-1.627856070747535355e+01
2.271532546917715649e+02,-1.580311292254668132e+01,-1.615995161035774785e+01
2.273548299827380106e+02,-1.568759236606392804e+01,-1.604057564523217749e+01
2.275564052737044562e+02,-1.557137900108505235e+01,-1.592043780926389118e+01
2.277579805646709019e+02,-1.545447680534492818e+01,-1.579954304759727535e+01
2.279595558556373760e+02,-1.533688970473250635e+01,-1.567789625400385134e+01
2.281611311466038217e+02,-1.521862157395782944e+01,-1.555550227152782128e+01
2.283627064375702673e+02,-1.509967623721372476e+01,-1.543236589312903462e+01
2.285642817285367130e+02,-1.498005746883244527e+01,-1.530849186232395454e+01
2.287658570195031587e+02,-1.485976899393735451e+01,-1.518388487382384966e+01
2.289674323104696043e+02,-1.473881448908963776e+01,-1.505854957417091811e+01
2.291690076014360784e+02,-1.461719758293014948e+01,-1.493249056237200989e+01
2.293705828924025241e+02,-1.449492185681654632e+01,-1.480571239052975585e+01
2.295721581833689697e+02,-1.437199084545542505e+01,-1.467821956447177456e+01
2.297737334743354154e+02,-1.424840803753030016e+01,-1.455001654437743142e+01
2.299753087653018611e+02,-1.412417687632462915e+01,-1.442110774540212859e+01
2.301768840562683067e+02,-1.399930076034070936e+01,-1.429149753829975822e+01
2.303784593472347808e+02,-1.387378304391376105e+01,-1.416119025004263676e+01
2.305800346382012265e+02,-1.374762703782233331e+01,-1.403019016443936806e+01
2.307816099291676721e+02,-1.362083600989385346e+01,-1.389850152275064943e+01
2.309831852201341178e+02,-1.349341318560657754e+01,-1.376612852430265121e+01
2.311847605111005635e+02,-1.336536174868707860e+01,-1.363307532709892556e+01
2.313863358020670375e+02,-1.323668484170428528e+01,-1.349934604842965058e+01
2.315879110930334832e+02,-1.310738556665929266e+01,-1.336494476547929011e+01
2.317894863839999289e+02,-1.297746698557138600e+01,-1.322987551593227096e+01
2.319910616749663745e+02,-1.284693212106068572e+01,-1.309414229857660317e+01
2.321926369659328202e+02,-1.271578395692707630e+01,-1.295774907390574171e+01
2.323942122568992659e+02,-1.258402543872560386e+01,-1.282069976471895600e+01
2.325957875478657400e+02,-1.245165947433840259e+01,-1.268299825671938308e+01
2.327973628388321856e+02,-1.231868893454379332e+01,-1.254464839911083018e+01
2.329989381297986313e+02,-1.218511665358145990e+01,-1.240565400519288985e+01
2.332005134207650769e+02,-1.205094542971518479e+01,-1.226601885295448113e+01
2.334020887117315226e+02,-1.191617802579227003e+01,-1.212574668566560021e+01
2.336036640026979683e+02,-1.178081716980004856e+01,-1.198484121246815803e+01
2.338052392936644424e+02,-1.164486555541961721e+01,-1.184330610896504865e+01
2.340068145846308880e+02,-1.150832584257715752e+01,-1.170114501780793859e+01
2.342083898755973337e+02,-1.137120065799209101e+01,-1.155836154928393356e+01
2.344099651665637793e+02,-1.123349259572322723e+01,-1.141495928190094311e+01
2.346115404575302250e+02,-1.109520421771231646e+01,-1.127094176297209138e+01
2.348131157484966707e+02,-1.095633805432536789e+01,-1.112631250919892878e+01
2.350146910394631448e+02,-1.081689660489161930e+01,-1.098107500725367913e+01
2.352162663304295904e+02,-1.067688233824073940e+01,-1.083523271436071767e+01
2.354178416213960361e+02,-1.053629769323772258e+01,-1.068878905887713593e+01
2.356194169123624818e+02,-1.039514507931613174e+01,-1.054174744087246829e+01
2.358209922033289274e+02,-1.025342687700947053e+01,-1.039411123270817505e+01
2.360225674942954015e+02,-1.011114543848103509e+01,-1.024588377961575780e+01
2.362241427852618472e+02,-9.968303088051904126e+00,-1.009706840027529573e+01
2.364257180762282928e+02,-9.824902122728053300e+00,-9.947668387392852196e+00
2.366272933671947385e+02,-9.680944812725460480e+00,-9.797687008277739196e+00
2.368288686581611842e+02,-9.536433401994601766e+00,-9.647127505419797799e+00
2.370304439491276298e+02,-9.391370108743419820e+00,-9.495993097066079969e+00
2.372320192400941039e+02,-9.245757125959611855e+00,-9.344286977797883864e+00
2.374335945310605496e+02,-9.099596621931908658e+00,-9.192012319107259799e+00
2.376351698220269952e+02,-8.952890740770548916e+00,-9.039172269974285356e+00
2.378367451129934409e+02,-8.805641602927149592e+00,-8.885769957443798717e+00
2.380383204039598866e+02,-8.657851305714176604e+00,-8.731808487203009506e+00
2.382398956949263322e+02,-8.509521923823873735e+00,-8.577290944159322805e+00
2.384414709858928063e+02,-8.360655509846845135e+00,-8.422220393018232443e+00
2.386430462768592520e+02,-8.211254094790874092e+00,-8.266599878862491479e+00
2.388446215678256976e+02,-8.061319688599105859e+00,-8.110432427731385729e+00
2.390461968587921433e+02,-7.910854280668669247e+00,-7.953721047200865257e+00
2.392477721497585890e+02,-7.759859840369589534e+00,-7.796468726964752349e+00
2.394493474407250346e+02,-7.608338317563884345e+00,-7.638678439416851873e+00
2.396509227316915087e+02,-7.456291643124881574e+00,-7.480353140233710008e+00
2.398524980226579544e+02,-7.303721729457635092e+00,-7.321495768959477957e+00
2.400540733136244000e+02,-7.150630471019789880e+00,-7.162109249590887572e+00
2.402556486045908457e+02,-6.997019744842980060e+00,-7.002196491164482950e+00
2.404572238955572914e+02,-6.842891411055875395e+00,-6.841760388345052846e+00
2.406587991865237655e+02,-6.688247313407568839e+00,-6.680803822015517923e+00
2.408603744774902111e+02,-6.533089279793108162e+00,-6.519329659868835947e+00
2.410619497684566568e+02,-6.377419122779423688e+00,-6.357340757001528786e+00
2.412635250594231024e+02,-6.221238640133377018e+00,-6.194839956508863210e+00
2.414651003503895481e+02,-6.064549615351481293e+00,-6.031830090082900497e+00
2.416666756413559938e+02,-5.907353818190999917e+00,-5.868313978611915616e+00
2.418682509323224679e+02,-5.749653005203377631e+00,-5.704294432782209157e+00
2.420698262232889135e+02,-5.591448920269524336e+00,-5.539774253683100724e+00
2.422714015142553592e+02,-5.432743295137427708e+00,-5.374756233413110706e+00
2.424729768052218049e+02,-5.273537849962004032e+00,-5.209243155689932792e+00
2.426745520961882505e+02,-5.113834293847505208e+00,-5.043237796462609168e+00
2.428761273871546962e+02,-4.953634325392744842e+00,-4.876742924526908496e+00
2.430777026781211703e+02,-4.792939633238869845e+00,-4.709761302143196104e+00
2.432792779690876159e+02,-4.631751896620261988e+00,-4.542295685658134019e+00
2.434808532600540616e+02,-4.470072785918448588e+00,-4.374348826129047296e+00
2.436824285510205073e+02,-4.307903963219466448e+00,-4.205923469952070448e+00
2.438840038419869529e+02,-4.145247082874394806e+00,-4.037022359493569468e+00
2.440855791329533986e+02,-3.982103792063657721e+00,-3.867648233725512696e+00
2.442871544239198727e+02,-3.818475731365118975e+00,-3.697803828864167031e+00
2.444887297148863183e+02,-3.654364535325889563e+00,-3.527491879013473053e+00
2.446903050058527640e+02,-3.489771833038341597e+00,-3.356715116811538557e+00
2.448918802968192097e+02,-3.324699248720396128e+00,-3.185476274082084558e+00
2.450934555877856553e+02,-3.159148402300241187e+00,-3.013778082490023102e+00
2.452950308787521294e+02,-2.993120910005332647e+00,-2.841623274201210414e+00
2.454966061697185751e+02,-2.826618384956884888e+00,-2.669014582547539760e+00
2.456981814606850207e+02,-2.659642437768286349e+00,-2.495954742695826845e+00
2.458997567516514664e+02,-2.492194677149633719e+00,-2.322446492322528755e+00
2.461013320426179121e+02,-2.324276710516834044e+00,-2.148492572292986402e+00
2.463029073335843577e+02,-2.155890144606676273e+00,-1.974095727346040441e+00
2.465044826245508318e+02,-1.987036586097168822e+00,-1.799258706784080175e+00
2.467060579155172775e+02,-1.817717642234103259e+00,-1.623984265168581409e+00
2.469076332064837231e+02,-1.647934921463531488e+00,-1.448275163021049750e+00
2.471092084974501688e+02,-1.477690034070317182e+00,-1.272134167530357018e+00
2.473107837884166145e+02,-1.306984592823419611e+00,-1.095564053265408511e+00
2.475123590793830601e+02,-1.135820213627689590e+00,-9.185676028946234695e-01
2.477139343703495342e+02,-9.641985161824173645e-01,-7.411476079108982873e-01
2.479155096613159799e+02,-7.921211246472381617e-01,-5.633068693641725133e-01
2.481170849522824255e+02,-6.195896683147124051e-01,-3.850481985993372547e-01
2.483186602432488712e+02,-4.466057822912468112e-01,-2.063744180019355667e-01
2.485202355342153169e+02,-2.731711081847159051e-01,-2.728836175045312729e-02
2.487218108251817625e+02,-9.928729480089870663e-02,1.522071234244029014e-01
2.489233861161482366e+02,7.504400115271980809e-02,3.321091774726934176e-01
2.491249614071146823e+02,2.498211143541899659e-01,5.124149262511852321e-01
2.493265366980811280e+02,4.250423701461922832e-01,6.931214807414813883e-01
2.495281119890475736e+02,6.007060838061528685e-01,8.742259362601592088e-01
2.497296872800140193e+02,7.768105598072785334e-01,1.055725371661039524e+00
2.499312625709804934e+02,9.533540910705826654e-01,1.237616848529421887e+00
2.501328378619469390e+02,1.130334958206935081e+00,1.419897410367478852e+00
2.503344131529133847e+02,1.307751428749614142e+00,1.602564081771777005e+00
2.505359884438798304e+02,1.485601756377120886e+00,1.785613867601261173e+00
2.507375637348462760e+02,1.663884180125331902e+00,1.969043752136988346e+00
2.509391390258127217e+02,1.842596923589219671e+00,2.152850698232388282e+00
2.511407143167791958e+02,2.021738194113905873e+00,2.337031646454409639e+00
2.513422896077456414e+02,2.201306181974635123e+00,2.521583514214538191e+00
2.515438648987120871e+02,2.381299059545606500e+00,2.706503194891441755e+00
2.517454401896785328e+02,2.561714980456820889e+00,2.891787556942193582e+00
2.519470154806449784e+02,2.742552078739644905e+00,3.077433443004326641e+00
2.521485907716114241e+02,2.923808467959773782e+00,3.263437668987718254e+00
2.523501660625778982e+02,3.105482240337951616e+00,3.449797023155054987e+00
2.525517413535443438e+02,3.287571465858335706e+00,3.636508265192321510e+00
2.527533166445107895e+02,3.470074191363230476e+00,3.823568125268818285e+00
2.529548919354772352e+02,3.652988439635237228e+00,4.010973303084555575e+00
2.531564672264436808e+02,3.836312208465269435e+00,4.198720466907980509e+00
2.533580425174101265e+02,4.020043469707001549e+00,4.386806252601172851e+00
2.535596178083766006e+02,4.204180168317223298e+00,4.575227262633491776e+00
2.537611930993430462e+02,4.388720221381159803e+00,4.763980065083508464e+00
2.539627683903094919e+02,4.573661517123798426e+00,4.953061192628509524e+00
2.541643436812759376e+02,4.759001913905507308e+00,5.142467141521726681e+00
2.543659189722423832e+02,4.944739239202148084e+00,5.332194370556799790e+00
2.545674942632088573e+02,5.130871288569980315e+00,5.522239300019956332e+00
2.547690695541753030e+02,5.317395824593631914e+00,5.712598310628012044e+00
2.549706448451417486e+02,5.504310575818446516e+00,5.903267742454544553e+00
2.551722201361081943e+02,5.691613235665343495e+00,6.094243893841301052e+00
2.553737954270746400e+02,5.879301461328891421e+00,6.285523020296658991e+00
2.555753707180410856e+02,6.067372872657810667e+00,6.477101333379956749e+00
2.557769460090075597e+02,6.255825051017623650e+00,6.668974999571220863e+00
2.559785212999740054e+02,6.444655538134819395e+00,6.861140139126986170e+00
2.561800965909404226e+02,6.633861834922927692e+00,7.053592824921677717e+00
2.563816718819068683e+02,6.823441400289239844e+00,7.246329081273228390e+00
2.565832471728733140e+02,7.013391649922065874e+00,7.439344882754431509e+00
2.567848224638397596e+02,7.203709955058624104e+00,7.632636152988443001e+00
2.569863977548062621e+02,7.394393641232856140e+00,7.826198763429310645e+00
2.571879730457726509e+02,7.585439987001851847e+00,8.020028532125579090e+00
2.573895483367390966e+02,7.776846222652987528e+00,8.214121222469353611e+00
2.575911236277055991e+02,7.968609528888052296e+00,8.408472541927913824e+00
2.577926989186720448e+02,8.160727035486427638e+00,8.603078140758846359e+00
2.579942742096384904e+02,8.353195819946396483e+00,8.797933610709648633e+00
2.581958495006049361e+02,8.546012906103443996e+00,8.993034483698579606e+00
2.583974247915713818e+02,8.739175262725805027e+00,9.188376230479576634e+00
2.585990000825378274e+02,8.932679802086287424e+00,9.383954259289442490e+00
2.588005753735042731e+02,9.126523378510693618e+00,9.579763914476735920e+00
2.590021506644707188e+02,9.320702786901760462e+00,9.775800475113555876e+00
2.592037259554371644e+02,9.515214761238222962e+00,9.972059153588535452e+00
2.594053012464036101e+02,9.710055973049026790e+00,1.016853509418175960e+01
2.596068765373700558e+02,9.905223029861810247e+00,1.036522337162091745e+01
2.598084518283365583e+02,1.010071247362502689e+01,1.056211898961853279e+01
2.600100271193030039e+02,1.029652077910402852e+01,1.075921687939011662e+01
2.602116024102694496e+02,1.049264435224971592e+01,1.095651189815323789e+01
2.604131777012358953e+02,1.068907952854023868e+01,1.115399882760656070e+01
2.606147529922023409e+02,1.088582257129378306e+01,1.135167237238929872e+01
2.608163282831687866e+02,1.108286966995428280e+01,1.154952715852091316e+01
2.610179035741352322e+02,1.128021693834705985e+01,1.174755773182009477e+01
2.612194788651016779e+02,1.147786041290572889e+01,1.194575855630356465e+01
2.614210541560681236e+02,1.167579605086903705e+01,1.214412401256418761e+01
2.616226294470345692e+02,1.187401972844723019e+01,1.234264839612819387e+01
2.618242047380010149e+02,1.207252723895780377e+01,1.254132591579112521e+01
2.620257800289674606e+02,1.227131429092965220e+01,1.274015069193272076e+01
2.622273553199339631e+02,1.247037650617544280e+01,1.293911675481010271e+01
2.624289306109004087e+02,1.266970941783166538e+01,1.313821804282917149e+01
2.626305059018668544e+02,1.286930846836586362e+01,1.333744840079463678e+01
2.628320811928333001e+02,1.306916900755022404e+01,1.353680157813713691e+01
2.630336564837997457e+02,1.326928629040168417e+01,1.373627122711868154e+01
2.632352317747661914e+02,1.346965547508703231e+01,1.393585090101555579e+01
2.634368070657326371e+02,1.367027162079380176e+01,1.413553405227834148e+01
2.636383823566990827e+02,1.387112968556508719e+01,1.433531403066931098e+01
2.638399576476655284e+02,1.407222452409900093e+01,1.453518408137713713e+01
2.640415329386319740e+02,1.427355088551107620e+01,1.473513734310787981e+01
2.642431082295984197e+02,1.447510341106009690e+01,1.493516684615332224e+01
2.644446835205649222e+02,1.467687663183645874e+01,1.513526551043583979e+01
2.646462588115313679e+02,1.487886496641193368e+01,1.533542614352934308e+01
2.648478341024978135e+02,1.508106271845185908e+01,1.553564143865713021e+01
2.650494093934642592e+02,1.528346407428778519e+01,1.573590397266590912e+01
2.652509846844307049e+02,1.548606310045011902e+01,1.593620620397570065e+01
2.654525599753971505e+02,1.568885374116178788e+01,1.613654047050639306e+01
2.656541352663635962e+02,1.589182981579043918e+01,1.633689898757969416e+01
2.658557105573300419e+02,1.609498501626008959e+01,1.653727384579767801e+01
2.660572858482964875e+02,1.629831290442127312e+01,1.673765700889704533e+01
2.662588611392629332e+02,1.650180690937882133e+01,1.693804031157893775e+01
2.664604364302293789e+02,1.670546032477755105e+01,1.713841545731536797e+01
2.666620117211958245e+02,1.690926630604474568e+01,1.733877401613083791e+01
2.668635870121623270e+02,1.711321786758967889e+01,1.753910742236056564e+01
2.670651623031287727e+02,1.731730787995802956e+01,1.773940697238373687e+01
2.672667375940952184e+02,1.752152906694401935e+01,1.793966382233384138e+01
2.674683128850616640e+02,1.772587400265609148e+01,1.813986898578424700e+01
2.676698881760281097e+02,1.793033510853778978e+01,1.834001333141038614e+01
2.678714634669945553e+02,1.813490465034386645e+01,1.854008758062786910e+01
2.680730387579610010e+02,1.833957473506960056e+01,1.874008230520722051e+01
2.682746140489274467e+02,1.854433730783394552e+01,1.893998792486529226e+01
2.684761893398938923e+02,1.874918414871640948e+01,1.913979470483305079e+01
2.686777646308603380e+02,1.895410686954625845e+01,1.933949275340051699e+01
2.688793399218267837e+02,1.915909691064512543e+01,1.953907201943894734e+01
2.690809152127932862e+02,1.936414553752112511e+01,1.973852228990033097e+01
2.692824905037597318e+02,1.956924383751560015e+01,1.993783318729418852e+01
2.694840657947261775e+02,1.977438271640173184e+01,2.013699416714342050e+01
2.696856410856926232e+02,1.997955289493414455e+01,2.033599451541710934e+01
2.698872163766590688e+02,2.018474490535055565e+01,2.053482334594358960e+01
2.700887916676255145e+02,2.038994908782406412e+01,2.073346959780111121e+01
2.702903669585919602e+02,2.059515558686694447e+01,2.093192203268905871e+01
2.704919422495584058e+02,2.080035434768484492e+01,2.113016923227920785e+01
2.706935175405248515e+02,2.100553511248247318e+01,2.132819959554690215e+01
2.708950928314912971e+02,2.121068741671938795e+01,2.152600133608391175e+01
2.710966681224577428e+02,2.141580058531721775e+01,2.172356247939270091e+01
2.712982434134241885e+02,2.162086372881724117e+01,2.192087086016332620e+01
2.714998187043906910e+02,2.182586573948915643e+01,2.211791411953279862e+01
2.717013939953571366e+02,2.203079528739062454e+01,2.231467970232874620e+01
2.719029692863235823e+02,2.223564081637844581e+01,2.251115485429724927e+01
2.721045445772900280e+02,2.244039054007054901e+01,2.270732661931599239e+01
2.723061198682564736e+02,2.264503243776009000e+01,2.290318183659393370e+01
2.725076951592229193e+02,2.284955425028145370e+01,2.309870713785730700e+01
2.727092704501893650e+02,2.305394347582868875e+01,2.329388894452446834e+01
2.729108457411558106e+02,2.325818736572657741e+01,2.348871346486947687e+01
2.731124210321222563e+02,2.346227292015552024e+01,2.368316669117569973e+01
2.733139963230887020e+02,2.366618688382965985e+01,2.387723439688096505e+01
2.735155716140551476e+02,2.386991574163029739e+01,2.407090213371512988e+01
2.737171469050216501e+02,2.407344571419417889e+01,2.426415522883146991e+01
2.739187221959880958e+02,2.427676275345794465e+01,2.445697878193275443e+01
2.741202974869545415e+02,2.447985253815976137e+01,2.464935766239457138e+01
2.743218727779209871e+02,2.468270046929884032e+01,2.484127650638600215e+01
2.745234480688874328e+02,2.488529166555367311e+01,2.503271971399012230e+01
