star_x_au,star_z_au,planet_x_au,planet_z_au
-8.299127901968306902e-05,-7.861011061892689538e-05,3.330003558539855746e-01,3.154210312099827163e-01
-8.273607877990276933e-05,-7.909616353551067068e-05,3.319763715068987930e-01,3.173713059388234559e-01
-8.247599861913395788e-05,-7.957755124650733099e-05,3.309328066033379034e-01,3.193028616511726092e-01
-8.221107242943143318e-05,-8.005426325807543056e-05,3.298697971342940405e-01,3.212156562407631477e-01
-8.194133363326544452e-05,-8.052628894709087134e-05,3.287874772065628171e-01,3.231096470825850497e-01
-8.166681519409083360e-05,-8.099361755701265037e-05,3.276859790851522902e-01,3.249847910162962927e-01
-8.138754962667670294e-05,-8.145623819379486192e-05,3.265654332347310285e-01,3.268410443298201407e-01
-8.110356900720527124e-05,-8.191413982184046858e-05,3.254259683601483100e-01,3.286783627431096866e-01
-8.081490498314751860e-05,-8.236731125999223327e-05,3.242677114460614796e-01,3.304967013920611651e-01
-8.052158878292429523e-05,-8.281574117755625877e-05,3.230907877956992191e-01,3.322960148125591595e-01
-8.022365122535980546e-05,-8.325941809035428554e-05,3.218953210687952038e-01,3.340762569246358282e-01
-7.992112272893558500e-05,-8.369833035680007260e-05,3.206814333187179011e-01,3.358373810167282203e-01
-7.961403332085166637e-05,-8.413246617399641866e-05,3.194492450288293761e-01,3.375793397300174137e-01
-7.930241264590226448e-05,-8.456181357384856849e-05,3.181988751480977484e-01,3.393020850428330459e-01
-7.898628997517263654e-05,-8.498636041919015519e-05,3.169304411259938892e-01,3.410055682551101919e-01
-7.866569421456349976e-05,-8.540609439991838541e-05,3.156440589466953939e-01,3.426897399728801585e-01
-7.834065391315013515e-05,-8.582100302913426605e-05,3.143398431626264755e-01,3.443545500927845948e-01
-7.801119727138135479e-05,-8.623107363928485031e-05,3.130179069273572035e-01,3.459999477865953743e-01
-7.767735214912554228e-05,-8.663629337830349147e-05,3.116783620278872902e-01,3.476258814857284274e-01
-7.733914607356863198e-05,-8.703664920574531272e-05,3.103213189163367414e-01,3.492322988657368676e-01
-7.699660624697061322e-05,-8.743212788891403038e-05,3.089468867410687380e-01,3.508191468307696459e-01
-7.664975955428575047e-05,-8.782271599897704072e-05,3.075551733772652341e-01,3.523863714979839079e-01
-7.629863257065206219e-05,-8.820839990706543627e-05,3.061462854569788061e-01,3.539339181818966229e-01
-7.594325156875546593e-05,-8.858916578035599737e-05,3.047203283986805733e-01,3.554617313786632149e-01
-7.558364252607382094e-05,-8.896499957813156737e-05,3.032774064363271127e-01,3.569697547502699297e-01
